function_id,memory_mb,cpu_cores,duration_ms
f14,3904,3.6,490
f14,3904,3.7,293
f14,3904,3.8,427
f14,3968,1.0,435
f14,3968,1.1,463
f14,3968,1.2,460
f14,3968,1.3,436
f14,3968,1.4,448
f14,3968,1.5,425
f14,3968,1.6,420
f14,3968,1.7,441
f14,3968,1.8,439
f14,3968,1.9,455
f14,3968,2.0,445
f14,3968,2.1,459
f14,3968,2.2,446
f14,3968,2.3,444
f14,3968,2.4,432
f14,3968,2.5,455
f14,3968,2.6,452
f14,3968,2.7,458
f14,3968,2.8,447
f14,3968,2.9,448
f14,3968,3.0,450
f14,3968,3.1,293
f14,3968,3.2,440
f14,3968,3.3,454
f14,3968,3.4,449
f14,3968,3.5,473
f14,3968,3.6,434
f14,3968,3.7,296
f14,3968,3.8,450
f14,4032,1.0,454
f14,4032,1.1,435
f14,4032,1.2,460
f14,4032,1.3,463
f14,4032,1.4,438
f14,4032,1.5,426
f14,4032,1.6,473
f14,4032,1.7,440
f14,4032,1.8,447
f14,4032,1.9,441
f14,4032,2.0,429
f14,4032,2.1,436
f14,4032,2.2,446
f14,4032,2.3,449
f14,4032,2.4,446
f14,4032,2.5,447
f14,4032,2.6,435
f14,4032,2.7,430
f14,4032,2.8,427
f14,4032,2.9,432
f14,4032,3.0,448
f14,4032,3.1,447
f14,4032,3.2,443
f14,4032,3.3,432
f14,4032,3.4,428
f14,4032,3.5,441
f14,4032,3.6,438
f14,4032,3.7,435
f14,4032,3.8,431
f14,4032,3.9,425
f14,4096,1.0,449
f14,4096,1.1,439
f14,4096,1.2,459
f14,4096,1.3,434
f14,4096,1.4,455
f14,4096,1.5,445
f14,4096,1.6,434
f14,4096,1.7,445
f14,4096,1.8,437
f14,4096,1.9,481
f14,4096,2.0,442
f14,4096,2.1,436
f14,4096,2.2,482
f14,4096,2.3,443
f14,4096,2.4,453
f14,4096,2.5,450
f14,4096,2.6,446
f14,4096,2.7,438
f14,4096,2.8,440
f14,4096,2.9,436
f14,4096,3.0,471
f14,4096,3.1,443
f14,4096,3.2,443
f14,4096,3.3,447
f14,4096,3.4,451
f14,4096,3.5,441
f14,4096,3.6,434
f14,4096,3.7,413
f14,4096,3.8,437
f14,4096,3.9,436
f14,4096,4.0,439
f15,256,0.15,8334
f15,256,0.2,5127
f15,256,0.25,3635
f15,320,0.15,6964
f15,320,0.2,5617
f15,320,0.25,3664
f15,320,0.3,3439
f15,384,0.15,7936
f15,384,0.2,4448
f15,384,0.25,5017
f15,384,0.3,3123
f15,384,0.35,3027
f15,448,0.15,8059
f15,448,0.2,4462
f15,448,0.25,4000
f15,448,0.3,3796
f15,448,0.35,3238
f15,448,0.4,2476
f15,512,0.15,7400
f15,512,0.2,5530
f15,512,0.25,4650
f15,512,0.3,3650
f15,512,0.35,3301
f15,512,0.4,2874
f15,512,0.45,2600
f15,512,0.5,2545
f15,576,0.15,6580
f15,576,0.2,5923
f15,576,0.25,4814
f15,576,0.3,3560
f15,576,0.35,2972
f15,576,0.4,2916
f15,576,0.45,2397
f15,576,0.5,2865
f15,576,0.55,2674
f15,640,0.2,5552
f15,640,0.25,5064
f15,640,0.3,3114
f15,640,0.35,2673
f15,640,0.4,2681
f15,640,0.45,2481
f15,640,0.5,2539
f15,640,0.55,2465
f15,640,0.6,2370
f15,704,0.2,5916
f15,704,0.25,4510
f15,704,0.3,3776
f15,704,0.35,3509
f15,704,0.4,2575
f15,704,0.45,2442
f15,704,0.5,2536
f15,704,0.55,2383
f15,704,0.6,3252
f15,704,0.65,2936
f15,768,0.2,5681
f15,768,0.25,4948
f15,768,0.3,3975
f15,768,0.35,2718
f15,768,0.4,2485
f15,768,0.45,2343
f15,768,0.5,2249
f15,768,0.55,2659
f15,768,0.6,2406
f15,768,0.65,3151
f15,768,0.7,2664
f15,768,0.75,2593
f15,832,0.25,5170
f15,832,0.3,2471
f15,832,0.35,3186
f15,832,0.4,2967
f15,832,0.45,2644
f15,832,0.5,2449
f15,832,0.55,2665
f15,832,0.6,2567
f15,832,0.65,2357
f15,832,0.7,2484
f15,832,0.75,2410
f15,832,0.8,2254
f15,896,0.25,5464
f15,896,0.3,3982
f15,896,0.35,2996
f15,896,0.4,2459
f15,896,0.45,2640
f15,896,0.5,2962
f15,896,0.55,2403
f15,896,0.6,2397
f15,896,0.65,2975
f15,896,0.7,2912
f15,896,0.75,2434
f15,896,0.8,2473
f15,896,0.85,2964
f15,960,0.25,5095
f15,960,0.3,3267
f15,960,0.35,2999
f15,960,0.4,2860
f15,960,0.45,2947
f15,960,0.5,2541
f15,960,0.55,2462
f15,960,0.6,2628
f15,960,0.65,2569
f15,960,0.7,2613
f15,960,0.75,2631
f15,960,0.8,2722
f15,960,0.85,2340
f15,960,0.9,2427
f15,1024,0.25,4876
f15,1024,0.3,4142
f15,1024,0.35,3296
f15,1024,0.4,2978
f15,1024,0.45,2564
f15,1024,0.5,2908
f15,1024,0.55,2842
f15,1024,0.6,2521
f15,1024,0.65,2407
f15,1024,0.7,2539
f15,1024,0.75,2730
f15,1024,0.8,2652
f15,1024,0.85,3054
f15,1024,0.9,2408
f15,1024,0.95,2485
f15,1024,1.0,2581
f15,1088,0.3,4090
f15,1088,0.35,3201
f15,1088,0.4,2582
f15,1088,0.45,2561
f15,1088,0.5,2979
f15,1088,0.55,2501
f15,1088,0.6,2532
f15,1088,0.65,2652
f15,1088,0.7,2599
f15,1088,0.75,2615
f15,1088,0.8,2480
f15,1088,0.85,2352
f15,1088,0.9,2737
f15,1088,0.95,2561
f15,1088,1.0,2848
f15,1088,1.05,2471
f15,1152,0.3,4306
f15,1152,0.35,3037
f15,1152,0.4,2841
f15,1152,0.45,3234
f15,1152,0.5,2559
f15,1152,0.55,2656
f15,1152,0.6,2593
f15,1152,0.65,2814
f15,1152,0.7,2750
f15,1152,0.75,2667
f15,1152,0.8,2764
f15,1152,0.85,2368
f15,1152,0.9,3390
f15,1152,0.95,2509
f15,1152,1.0,3291
f15,1152,1.05,2503
f15,1152,1.1,2544
f15,1216,0.3,3364
f15,1216,0.35,3308
f15,1216,0.4,2811
f15,1216,0.45,2396
f15,1216,0.5,2850
f15,1216,0.55,3022
f15,1216,0.6,3353
f15,1216,0.65,2804
f15,1216,0.7,2683
f15,1216,0.75,2689
f15,1216,0.8,2767
f15,1216,0.85,2737
f15,1216,0.9,3468
f15,1216,0.95,3310
f15,1216,1.0,2623
f15,1216,1.05,3021
f15,1216,1.1,2828
f15,1216,1.15,2793
f15,1280,0.35,3796
f15,1280,0.4,3413
f15,1280,0.45,2926
f15,1280,0.5,2236
f15,1280,0.55,2795
f15,1280,0.6,2440
f15,1280,0.65,3162
f15,1280,0.7,2832
f15,1280,0.75,3039
f15,1280,0.8,2652
f15,1280,0.85,2692
f15,1280,0.9,2553
f15,1280,0.95,2553
f15,1280,1.0,2698
f15,1280,1.05,2493
f15,1280,1.1,2638
f15,1280,1.15,2883
f15,1280,1.2,2532
f15,1280,1.25,2466
f15,1344,0.35,3825
f15,1344,0.4,3295
f15,1344,0.45,2833
f15,1344,0.5,2820
f15,1344,0.55,2698
f15,1344,0.6,2869
f15,1344,0.65,2938
f15,1344,0.7,2510
f15,1344,0.75,3335
f15,1344,0.8,2389
f15,1344,0.85,2713
f15,1344,0.9,2483
f15,1344,0.95,2553
f15,1344,1.0,2553
f15,1344,1.05,2175
f15,1344,1.1,2457
f15,1344,1.15,2595
f15,1344,1.2,2654
f15,1344,1.25,2535
f15,1344,1.3,2576
f15,1408,0.35,3518
f15,1408,0.4,3080
f15,1408,0.45,2596
f15,1408,0.5,2914
f15,1408,0.55,2490
f15,1408,0.6,2510
f15,1408,0.65,2743
f15,1408,0.7,2708
f15,1408,0.75,2878
f15,1408,0.8,2452
f15,1408,0.85,2781
f15,1408,0.9,2503
f15,1408,0.95,3227
f15,1408,1.0,2563
f15,1408,1.05,2537
f15,1408,1.1,2842
f15,1408,1.15,2643
f15,1408,1.2,3126
f15,1408,1.25,3234
f15,1408,1.3,2609
f15,1408,1.35,2704
f15,1472,0.4,2582
f15,1472,0.45,2816
f15,1472,0.5,2626
f15,1472,0.55,2621
f15,1472,0.6,2595
f15,1472,0.65,2468
f15,1472,0.7,3244
f15,1472,0.75,2435
f15,1472,0.8,2572
f15,1472,0.85,2617
f15,1472,0.9,2779
f15,1472,0.95,2625
f15,1472,1.0,2618
f15,1472,1.05,3091
f15,1472,1.1,2692
f15,1472,1.15,2999
f15,1472,1.2,2956
f15,1472,1.25,2893
f15,1472,1.3,2745
f15,1472,1.35,3040
f15,1472,1.4,2722
f15,1536,0.4,3175
f15,1536,0.45,2811
f15,1536,0.5,2845
f15,1536,0.55,2971
f15,1536,0.6,2966
f15,1536,0.65,2754
f15,1536,0.7,2225
f15,1536,0.75,2562
f15,1536,0.8,2631
f15,1536,0.85,2682
f15,1536,0.9,2425
f15,1536,0.95,2670
f15,1536,1.0,2651
f15,1536,1.05,2446
f15,1536,1.1,2752
f15,1536,1.15,2545
f15,1536,1.2,3549
f15,1536,1.25,2706
f15,1536,1.3,2664
f15,1536,1.35,2707
f15,1536,1.4,2639
f15,1536,1.45,3444
f15,1536,1.5,2739
f15,1600,0.4,2899
f15,1600,0.45,2792
f15,1600,0.5,3071
f15,1600,0.55,2518
f15,1600,0.6,2684
f15,1600,0.65,2516
f15,1600,0.7,2896
f15,1600,0.75,2906
f15,1600,0.8,2620
f15,1600,0.85,2454
f15,1600,0.9,2648
f15,1600,0.95,2622
f15,1600,1.0,2794
f15,1600,1.05,2592
f15,1600,1.1,2762
f15,1600,1.15,2543
f15,1600,1.2,3384
f15,1600,1.25,2560
f15,1600,1.3,2608
f15,1600,1.35,3341
f15,1600,1.4,2659
f15,1600,1.45,3148
f15,1600,1.5,2586
f15,1600,1.55,3235
f15,1664,0.45,2528
f15,1664,0.5,2292
f15,1664,0.55,2957
f15,1664,0.6,2876
f15,1664,0.65,3361
f15,1664,0.7,2987
f15,1664,0.75,2629
f15,1664,0.8,2763
f15,1664,0.85,2890
f15,1664,0.9,2842
f15,1664,0.95,2746
f15,1664,1.0,2803
f15,1664,1.05,2811
f15,1664,1.1,2728
f15,1664,1.15,2846
f15,1664,1.2,2882
f15,1664,1.25,3068
f15,1664,1.3,3248
f15,1664,1.35,2591
f15,1664,1.4,3087
f15,1664,1.45,3171
f15,1664,1.5,2706
f15,1664,1.55,3227
f15,1664,1.6,2515
f15,1728,0.45,2870
f15,1728,0.5,3216
f15,1728,0.55,2516
f15,1728,0.6,2613
f15,1728,0.65,2859
f15,1728,0.7,2653
f15,1728,0.75,2609
f15,1728,0.8,2509
f15,1728,0.85,3356
f15,1728,0.9,3062
f15,1728,0.95,2896
f15,1728,1.0,2819
f15,1728,1.05,3054
f15,1728,1.1,2609
f15,1728,1.15,2489
f15,1728,1.2,2606
f15,1728,1.25,2565
f15,1728,1.3,2946
f15,1728,1.35,2393
f15,1728,1.4,3275
f15,1728,1.45,2776
f15,1728,1.5,3201
f15,1728,1.55,2575
f15,1728,1.6,2950
f15,1728,1.65,3669
f15,1792,0.45,2825
f15,1792,0.5,2680
f15,1792,0.55,2825
f15,1792,0.6,2572
f15,1792,0.65,3278
f15,1792,0.7,2689
f15,1792,0.75,2720
f15,1792,0.8,2411
f15,1792,0.85,2559
f15,1792,0.9,2461
f15,1792,0.95,2563
f15,1792,1.0,2926
f15,1792,1.05,2658
f15,1792,1.1,3024
f15,1792,1.15,2712
f15,1792,1.2,2593
f15,1792,1.25,2697
f15,1792,1.3,2947
f15,1792,1.35,2515
f15,1792,1.4,3164
f15,1792,1.45,2594
f15,1792,1.5,2617
f15,1792,1.55,2710
f15,1792,1.6,2708
f15,1792,1.65,2546
f15,1792,1.7,2784
f15,1792,1.75,3038
f15,1856,0.5,2583
f15,1856,0.55,2585
f15,1856,0.6,3285
f15,1856,0.65,2754
f15,1856,0.7,2963
f15,1856,0.75,2599
f15,1856,0.8,2556
f15,1856,0.85,2559
f15,1856,0.9,2992
f15,1856,0.95,2673
f15,1856,1.0,2240
f15,1856,1.05,2837
f15,1856,1.1,2735
f15,1856,1.15,2642
f15,1856,1.2,2850
f15,1856,1.25,2661
f15,1856,1.3,2950
f15,1856,1.35,2560
f15,1856,1.4,3238
f15,1856,1.45,3183
f15,1856,1.5,2693
f15,1856,1.55,2664
f15,1856,1.6,2687
f15,1856,1.65,2589
f15,1856,1.7,2970
f15,1856,1.75,2560
f15,1856,1.8,2800
f15,1920,0.5,2759
f15,1920,0.55,2479
f15,1920,0.6,2613
f15,1920,0.65,2521
f15,1920,0.7,2713
f15,1920,0.75,2550
f15,1920,0.8,3037
f15,1920,0.85,2708
f15,1920,0.9,2495
f15,1920,0.95,2598
f15,1920,1.0,2777
f15,1920,1.05,2595
f15,1920,1.1,3412
f15,1920,1.15,2475
f15,1920,1.2,2950
f15,1920,1.25,2316
f15,1920,1.3,2588
f15,1920,1.35,2361
f15,1920,1.4,2492
f15,1920,1.45,2790
f15,1920,1.5,2652
f15,1920,1.55,2925
f15,1920,1.6,2617
f15,1920,1.65,2595
f15,1920,1.7,2472
f15,1920,1.75,3133
f15,1920,1.8,2580
f15,1920,1.85,3023
f15,1984,0.5,2689
f15,1984,0.55,2706
f15,1984,0.6,2647
f15,1984,0.65,2555
f15,1984,0.7,2661
f15,1984,0.75,2755
f15,1984,0.8,2678
f15,1984,0.85,2578
f15,1984,0.9,2697
f15,1984,0.95,2812
f15,1984,1.0,2625
f15,1984,1.05,2837
f15,1984,1.1,2755
f15,1984,1.15,2553
f15,1984,1.2,3292
f15,1984,1.25,2773
f15,1984,1.3,2600
f15,1984,1.35,2227
f15,1984,1.4,2553
f15,1984,1.45,2609
f15,1984,1.5,2536
f15,1984,1.55,2614
f15,1984,1.6,3569
f15,1984,1.65,3669
f15,1984,1.7,2555
f15,1984,1.75,2763
f15,1984,1.8,3152
f15,1984,1.85,2696
f15,1984,1.9,2689
f15,2048,0.5,2649
f15,2048,0.6,2675
f15,2048,0.7,2677
f15,2048,0.8,3465
f15,2048,0.9,2619
f15,2048,1.0,2543
f15,2048,1.1,2619
f15,2048,1.2,2518
f15,2048,1.3,2494
f15,2048,1.4,2266
f15,2048,1.5,2706
f15,2048,1.6,2557
f15,2048,1.7,2843
f15,2048,1.8,2577
f15,2048,1.9,2616
f15,2048,2.0,2597
f15,2112,0.6,2739
f15,2112,0.7,2763
f15,2112,0.8,2651
f15,2112,0.9,2904
f15,2112,1.0,2565
f15,2112,1.1,2684
f15,2112,1.2,2624
f15,2112,1.3,2631
f15,2112,1.4,2667
f15,2112,1.5,3022
f15,2112,1.6,2580
f15,2112,1.7,2967
f15,2112,1.8,3395
f15,2112,1.9,2928
f15,2112,2.0,2573
f15,2176,0.6,2565
f15,2176,0.7,2977
f15,2176,0.8,2492
f15,2176,0.9,2626
f15,2176,1.0,2693
f15,2176,1.1,2545
f15,2176,1.2,2927
f15,2176,1.3,2882
f15,2176,1.4,2700
f15,2176,1.5,2738
f15,2176,1.6,2840
f15,2176,1.7,2699
f15,2176,1.8,2721
f15,2176,1.9,2838
f15,2176,2.0,2904
f15,2176,2.1,2517
f15,2240,0.6,3130
f15,2240,0.7,2734
f15,2240,0.8,2634
f15,2240,0.9,2519
f15,2240,1.0,2543
f15,2240,1.1,3174
f15,2240,1.2,3098
f15,2240,1.3,2562
f15,2240,1.4,3208
f15,2240,1.5,2705
f15,2240,1.6,2758
f15,2240,1.7,2617
f15,2240,1.8,2937
f15,2240,1.9,2612
f15,2240,2.0,2594
f15,2240,2.1,2843
f15,2304,0.6,2471
f15,2304,0.7,2744
f15,2304,0.8,2545
f15,2304,0.9,3345
f15,2304,1.0,2953
f15,2304,1.1,2572
f15,2304,1.2,2747
f15,2304,1.3,2731
f15,2304,1.4,2396
f15,2304,1.5,2791
f15,2304,1.6,2940
f15,2304,1.7,2637
f15,2304,1.8,2696
f15,2304,1.9,2633
f15,2304,2.0,2739
f15,2304,2.1,3020
f15,2304,2.2,2441
f15,2368,0.6,3354
f15,2368,0.7,2497
f15,2368,0.8,2698
f15,2368,0.9,2622
f15,2368,1.0,2806
f15,2368,1.1,2546
f15,2368,1.2,2576
f15,2368,1.3,2998
f15,2368,1.4,2647
f15,2368,1.5,3397
f15,2368,1.6,2788
f15,2368,1.7,2665
f15,2368,1.8,2597
f15,2368,1.9,2506
f15,2368,2.0,2610
f15,2368,2.1,2521
f15,2368,2.2,2825
f15,2368,2.3,2895
f15,2432,0.6,2964
f15,2432,0.7,2812
f15,2432,0.8,2689
f15,2432,0.9,2681
f15,2432,1.0,2719
f15,2432,1.1,2800
f15,2432,1.2,2485
f15,2432,1.3,2511
f15,2432,1.4,2875
f15,2432,1.5,2620
f15,2432,1.6,2449
f15,2432,1.7,2607
f15,2432,1.8,3107
f15,2432,1.9,3147
f15,2432,2.0,2770
f15,2432,2.1,2657
f15,2432,2.2,2925
f15,2432,2.3,2681
f15,2496,0.7,3017
f15,2496,0.8,2620
f15,2496,0.9,2639
f15,2496,1.0,2671
f15,2496,1.1,3098
f15,2496,1.2,2822
f15,2496,1.3,2825
f15,2496,1.4,2656
f15,2496,1.5,2753
f15,2496,1.6,2892
f15,2496,1.7,3088
f15,2496,1.8,2498
f15,2496,1.9,3025
f15,2496,2.0,2625
f15,2496,2.1,2588
f15,2496,2.2,2553
f15,2496,2.3,3173
f15,2496,2.4,2512
f15,2560,0.7,3162
f15,2560,0.8,2539
f15,2560,0.9,3266
f15,2560,1.0,2928
f15,2560,1.1,2874
f15,2560,1.2,3036
f15,2560,1.3,3270
f15,2560,1.4,3465
f15,2560,1.5,2586
f15,2560,1.6,2607
f15,2560,1.7,2816
f15,2560,1.8,2702
f15,2560,1.9,2569
f15,2560,2.0,2301
f15,2560,2.1,2607
f15,2560,2.2,2872
f15,2560,2.3,2378
f15,2560,2.4,3079
f15,2560,2.5,2595
f15,2624,0.7,2540
f15,2624,0.8,2744
f15,2624,0.9,2745
f15,2624,1.0,2752
f15,2624,1.1,2804
f15,2624,1.2,2788
f15,2624,1.3,2950
f15,2624,1.4,2673
f15,2624,1.5,2836
f15,2624,1.6,2915
f15,2624,1.7,2426
f15,2624,1.8,3096
f15,2624,1.9,3006
f15,2624,2.0,2525
f15,2624,2.1,2474
f15,2624,2.2,2447
f15,2624,2.3,3176
f15,2624,2.4,2478
f15,2624,2.5,2846
f15,2688,0.7,2961
f15,2688,0.8,2892
f15,2688,0.9,2547
f15,2688,1.0,3478
f15,2688,1.1,2625
f15,2688,1.2,2432
f15,2688,1.3,2637
f15,2688,1.4,2808
f15,2688,1.5,3093
f15,2688,1.6,2810
f15,2688,1.7,2701
f15,2688,1.8,2594
f15,2688,1.9,2932
f15,2688,2.0,2497
f15,2688,2.1,2714
f15,2688,2.2,2442
f15,2688,2.3,2862
f15,2688,2.4,2745
f15,2688,2.5,2736
f15,2688,2.6,2854
f15,2752,0.7,3219
f15,2752,0.8,3310
f15,2752,0.9,2776
f15,2752,1.0,2694
f15,2752,1.1,2714
f15,2752,1.2,2666
f15,2752,1.3,2577
f15,2752,1.4,2544
f15,2752,1.5,2671
f15,2752,1.6,2579
f15,2752,1.7,3020
f15,2752,1.8,3320
f15,2752,1.9,2929
f15,2752,2.0,2805
f15,2752,2.1,2590
f15,2752,2.2,2576
f15,2752,2.3,2451
f15,2752,2.4,2545
f15,2752,2.5,2836
f15,2752,2.6,2616
f15,2816,0.7,2750
f15,2816,0.8,2662
f15,2816,0.9,2627
f15,2816,1.0,2773
f15,2816,1.1,2752
f15,2816,1.2,2679
f15,2816,1.3,2857
f15,2816,1.4,2471
f15,2816,1.5,2725
f15,2816,1.6,2868
f15,2816,1.7,3321
f15,2816,1.8,3078
f15,2816,1.9,2567
f15,2816,2.0,2602
f15,2816,2.1,2857
f15,2816,2.2,2778
f15,2816,2.3,2608
f15,2816,2.4,2539
f15,2816,2.5,2562
f15,2816,2.6,3005
f15,2816,2.7,2620
f15,2880,0.8,2572
f15,2880,0.9,2830
f15,2880,1.0,2665
f15,2880,1.1,2928
f15,2880,1.2,2783
f15,2880,1.3,3306
f15,2880,1.4,2683
f15,2880,1.5,2687
f15,2880,1.6,2806
f15,2880,1.7,2696
f15,2880,1.8,2669
f15,2880,1.9,2520
f15,2880,2.0,2812
f15,2880,2.1,2913
f15,2880,2.2,2724
f15,2880,2.3,2417
f15,2880,2.4,2672
f15,2880,2.5,2839
f15,2880,2.6,2585
f15,2880,2.7,2924
f15,2880,2.8,3215
f15,2944,0.8,3095
f15,2944,0.9,2722
f15,2944,1.0,2749
f15,2944,1.1,2609
f15,2944,1.2,2812
f15,2944,1.3,2928
f15,2944,1.4,3082
f15,2944,1.5,2625
f15,2944,1.6,2597
f15,2944,1.7,2615
f15,2944,1.8,2764
f15,2944,1.9,2708
f15,2944,2.0,2631
f15,2944,2.1,2400
f15,2944,2.2,2650
f15,2944,2.3,2674
f15,2944,2.4,2711
f15,2944,2.5,3469
f15,2944,2.6,2354
f15,2944,2.7,2866
f15,2944,2.8,2390
f15,3008,0.8,2552
f15,3008,0.9,3434
f15,3008,1.0,2795
f15,3008,1.1,2577
f15,3008,1.2,2775
f15,3008,1.3,2640
f15,3008,1.4,2744
f15,3008,1.5,3013
f15,3008,1.6,2688
f15,3008,1.7,2527
f15,3008,1.8,3103
f15,3008,1.9,2609
f15,3008,2.0,2524
f15,3008,2.1,2370
f15,3008,2.2,2620
f15,3008,2.3,2651
f15,3008,2.4,3045
f15,3008,2.5,2487
f15,3008,2.6,2544
f15,3008,2.7,2664
f15,3008,2.8,2628
f15,3008,2.9,3047
f15,3072,0.8,2592
f15,3072,0.9,2733
f15,3072,1.0,2549
f15,3072,1.1,2718
f15,3072,1.2,2845
f15,3072,1.3,2764
f15,3072,1.4,2945
f15,3072,1.5,2726
f15,3072,1.6,2683
f15,3072,1.7,2988
f15,3072,1.8,3114
f15,3072,1.9,2982
f15,3072,2.0,2568
f15,3072,2.1,3123
f15,3072,2.2,2968
f15,3072,2.3,2783
f15,3072,2.4,2996
f15,3072,2.5,2621
f15,3072,2.6,3023
f15,3072,2.7,2786
f15,3072,2.8,2661
f15,3072,2.9,2770
f15,3072,3.0,3027
f15,3136,0.8,2526
f15,3136,0.9,2843
f15,3136,1.0,2491
f15,3136,1.1,3264
f15,3136,1.2,2662
f15,3136,1.3,3182
f15,3136,1.4,2765
f15,3136,1.5,2683
f15,3136,1.6,2588
f15,3136,1.7,3194
f15,3136,1.8,2423
f15,3136,1.9,2538
f15,3136,2.0,2608
f15,3136,2.1,2870
f15,3136,2.2,3174
f15,3136,2.3,2584
f15,3136,2.4,2726
f15,3136,2.5,2599
f15,3136,2.6,2738
f15,3136,2.7,2450
f15,3136,2.8,2724
f15,3136,2.9,2677
f15,3136,3.0,2553
f15,3200,0.8,2576
f15,3200,0.9,2594
f15,3200,1.0,2647
f15,3200,1.1,3059
f15,3200,1.2,2597
f15,3200,1.3,2693
f15,3200,1.4,2782
f15,3200,1.5,2644
f15,3200,1.6,2786
f15,3200,1.7,3133
f15,3200,1.8,2848
f15,3200,1.9,2737
f15,3200,2.0,2448
f15,3200,2.1,2698
f15,3200,2.2,2669
f15,3200,2.3,2838
f15,3200,2.4,3153
f15,3200,2.5,2946
f15,3200,2.6,2563
f15,3200,2.7,2459
f15,3200,2.8,2578
f15,3200,2.9,2385
f15,3200,3.0,2560
f15,3200,3.1,2762
f15,3264,0.8,2584
f15,3264,0.9,2793
f15,3264,1.0,2642
f15,3264,1.1,2161
f15,3264,1.2,2624
f15,3264,1.3,2668
f15,3264,1.4,2707
f15,3264,1.5,2653
f15,3264,1.6,2723
f15,3264,1.7,2627
f15,3264,1.8,2494
f15,3264,1.9,2521
f15,3264,2.0,2815
f15,3264,2.1,2409
f15,3264,2.2,2692
f15,3264,2.3,2692
f15,3264,2.4,2456
f15,3264,2.5,2423
f15,3264,2.6,2654
f15,3264,2.7,2756
f15,3264,2.8,2261
f15,3264,2.9,3215
f15,3264,3.0,2781
f15,3264,3.1,2609
f15,3328,0.9,2979
f15,3328,1.0,2575
f15,3328,1.1,2401
f15,3328,1.2,2662
f15,3328,1.3,2466
f15,3328,1.4,2594
f15,3328,1.5,2792
f15,3328,1.6,2544
f15,3328,1.7,3129
f15,3328,1.8,2764
f15,3328,1.9,2525
f15,3328,2.0,2576
f15,3328,2.1,2475
f15,3328,2.2,2708
f15,3328,2.3,2709
f15,3328,2.4,2837
f15,3328,2.5,3094
f15,3328,2.6,2653
f15,3328,2.7,2617
f15,3328,2.8,2572
f15,3328,2.9,3025
f15,3328,3.0,2790
f15,3328,3.1,2885
f15,3328,3.2,2658
f15,3392,0.9,2874
f15,3392,1.0,2557
f15,3392,1.1,2268
f15,3392,1.2,2788
f15,3392,1.3,2516
f15,3392,1.4,2527
f15,3392,1.5,2393
f15,3392,1.6,2422
f15,3392,1.7,2440
f15,3392,1.8,3089
f15,3392,1.9,2719
f15,3392,2.0,2460
f15,3392,2.1,2655
f15,3392,2.2,2780
f15,3392,2.3,3200
f15,3392,2.4,2676
f15,3392,2.5,2630
f15,3392,2.6,2464
f15,3392,2.7,2832
f15,3392,2.8,2576
f15,3392,2.9,2427
f15,3392,3.0,2558
f15,3392,3.1,2467
f15,3392,3.2,2323
f15,3392,3.3,2507
f15,3456,0.9,2492
f15,3456,1.0,2567
f15,3456,1.1,2393
f15,3456,1.2,2719
f15,3456,1.3,2482
f15,3456,1.4,2608
f15,3456,1.5,2535
f15,3456,1.6,2301
f15,3456,1.7,3156
f15,3456,1.8,2843
f15,3456,1.9,2862
f15,3456,2.0,2753
f15,3456,2.1,3086
f15,3456,2.2,3129
f15,3456,2.3,2252
f15,3456,2.4,2700
f15,3456,2.5,2577
f15,3456,2.6,2551
f15,3456,2.7,2590
f15,3456,2.8,2400
f15,3456,2.9,2646
f15,3456,3.0,2593
f15,3456,3.1,2708
f15,3456,3.2,2436
f15,3456,3.3,2754
f15,3520,0.9,2948
f15,3520,1.0,2321
f15,3520,1.1,2678
f15,3520,1.2,2443
f15,3520,1.3,2474
f15,3520,1.4,2471
f15,3520,1.5,2497
f15,3520,1.6,2123
f15,3520,1.7,2593
f15,3520,1.8,2671
f15,3520,1.9,2132
f15,3520,2.0,2832
f15,3520,2.1,2435
f15,3520,2.2,2611
f15,3520,2.3,2668
f15,3520,2.4,2575
f15,3520,2.5,2338
f15,3520,2.6,2555
f15,3520,2.7,2510
f15,3520,2.8,2408
f15,3520,2.9,2618
f15,3520,3.0,2530
f15,3520,3.1,2694
f15,3520,3.2,2575
f15,3520,3.3,2870
f15,3520,3.4,2307
f15,3584,0.9,2455
f15,3584,1.0,2512
f15,3584,1.1,2684
f15,3584,1.2,2321
f15,3584,1.3,2591
f15,3584,1.4,2473
f15,3584,1.5,2703
f15,3584,1.6,2562
f15,3584,1.7,2745
f15,3584,1.8,2890
f15,3584,1.9,2826
f15,3584,2.0,2816
f15,3584,2.1,2555
f15,3584,2.2,2529
f15,3584,2.3,2522
f15,3584,2.4,2038
f15,3584,2.5,2591
f15,3584,2.6,2793
f15,3584,2.7,2536
f15,3584,2.8,2166
f15,3584,2.9,2269
f15,3584,3.0,2356
f15,3584,3.1,2842
f15,3584,3.2,2156
f15,3584,3.3,2197
f15,3584,3.4,2395
f15,3584,3.5,2724
f15,3648,0.9,2806
f15,3648,1.0,2504
f15,3648,1.1,2652
f15,3648,1.2,2790
f15,3648,1.3,2321
f15,3648,1.4,2478
f15,3648,1.5,2566
f15,3648,1.6,2345
f15,3648,1.7,2498
f15,3648,1.8,2469
f15,3648,1.9,2784
f15,3648,2.0,2624
f15,3648,2.1,2555
f15,3648,2.2,2577
f15,3648,2.3,2650
f15,3648,2.4,2389
f15,3648,2.5,2141
f15,3648,2.6,2275
f15,3648,2.7,2205
